# DICOM-RT Ion plan spot list exported by dicomexport 1.3.0
# Created: 2026-06-23 00:26:53 CEST
# FieldNumber: 1
# FieldName: Field 1
# BeamModel: DCPT_beam_model__v2.csv
# BeamModelPosition: 500.0 mm upstream of isocenter
# SpotPositionPlane: isocenter (z=0)
# Spots: 323
#
# Columns (7):
#   E [GeV or GeV/n], dE [GeV or GeV/n], X [cm], Y [cm], FWHMx [cm], FWHMy [cm], Weight [primary particle count]
0.16036 0.00072 3.5236 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 3.5236 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.93633 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 2.34907 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.7618 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 1.17453 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 0.587267 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -8.88178e-16 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -0.587267 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.17453 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -1.7618 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.34907 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -2.93633 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -3.5236 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.11087 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 -4.83658 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 -4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 -3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 -3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 -2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 -2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 -1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 -1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 -0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 -1.77636e-16 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 0.537398 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 1.0748 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 1.61219 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 2.14959 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 2.68699 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 3.22439 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 3.76179 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 4.29918 0.939338 0.636743 6.61707e+08
0.16036 0.00072 -4.69814 4.83658 0.939338 0.636743 6.61707e+08
